error_px,distance_cm,correction_angle,axis
-590,99.69,-2.0,x
-590,99.69,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
-410,38.41,-2.0,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
76,43.3,0.912,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
585,86.21,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
529,36.27,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
240,35.07,2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-241,53.47,-2.0,x
-519,32.5,-2.0,x
-519,32.5,-2.0,x
-519,32.5,-2.0,x
-519,32.5,-2.0,x
-519,32.5,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-381,47.33,-2.0,x
-212,41.23,-2.0,x
-212,41.23,-2.0,x
-212,41.23,-2.0,x
231,42.77,2.0,x
231,42.77,2.0,x
354,39.32,2.0,x
354,39.32,2.0,x
354,39.32,2.0,x
354,39.32,2.0,x
354,39.32,2.0,x
354,39.32,2.0,x
493,41.23,2.0,x
493,41.23,2.0,x
493,41.23,2.0,x
493,41.23,2.0,x
207,44.4,2.0,x
207,44.4,2.0,x
207,44.4,2.0,x
207,44.4,2.0,x
207,44.4,2.0,x
31,43.3,0.5,x
31,43.3,0.5,x
31,43.3,0.5,x
-219,41.74,-2.0,x
-219,41.74,-2.0,x
-219,41.74,-2.0,x
-219,41.74,-2.0,x
-371,46.12,-2.0,x
-371,46.12,-2.0,x
-371,46.12,-2.0,x
-371,46.12,-2.0,x
-371,46.12,-2.0,x
-371,46.12,-2.0,x
-402,51.29,-2.0,x
-402,51.29,-2.0,x
-402,51.29,-2.0,x
-402,51.29,-2.0,x
-402,51.29,-2.0,x
-402,51.29,-2.0,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
-67,52.0,-0.804,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
308,43.3,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
582,79.87,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
229,32.5,2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-353,37.53,-2.0,x
-533,47.96,-2.0,x
-533,47.96,-2.0,x
-533,47.96,-2.0,x
-521,44.96,-2.0,x
-521,44.96,-2.0,x
-521,44.96,-2.0,x
-521,44.96,-2.0,x
-521,44.96,-2.0,x
-521,44.96,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-512,48.6,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
-161,51.29,-2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
367,39.78,2.0,x
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
53,40.74,-0.636,y
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
18,48.6,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
22,49.25,0.5,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-151,49.91,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
-338,41.23,-2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
140,42.77,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
321,32.85,2.0,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
35,47.33,0.5,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-442,42.77,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-578,75.63,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
-244,40.74,-2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
260,36.27,2.0,x
146,40.26,2.0,x
146,40.26,2.0,x
146,40.26,2.0,x
146,40.26,2.0,x
146,40.26,2.0,x
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-246,49.25,2.0,y
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
-155,37.53,-2.0,x
235,52.730000000000004,2.0,x
235,52.730000000000004,2.0,x
235,52.730000000000004,2.0,x
239,51.29,2.0,x
239,51.29,2.0,x
239,51.29,2.0,x
239,51.29,2.0,x
239,51.29,2.0,x
239,51.29,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
231,52.0,2.0,x
19,57.459999999999994,0.5,x
19,57.459999999999994,0.5,x
17,57.459999999999994,0.5,x
17,57.459999999999994,0.5,x
17,57.459999999999994,0.5,x
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
270,56.629999999999995,-2.0,y
-151,42.25,-2.0,x
-151,42.25,-2.0,x
-151,42.25,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-132,46.12,-2.0,x
-130,47.33,-2.0,x
-130,47.33,-2.0,x
-130,47.33,-2.0,x
-130,47.33,-2.0,x
-130,47.33,-2.0,x
-130,47.33,-2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
509,40.26,2.0,x
510,43.3,2.0,x
510,43.3,2.0,x
510,43.3,2.0,x
510,43.3,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
267,21.310000000000002,2.0,x
-371,47.33,-2.0,x
-371,47.33,-2.0,x
-368,51.29,-2.0,x
-368,51.29,-2.0,x
-368,51.29,-2.0,x
-368,51.29,-2.0,x
-368,51.29,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-370,52.0,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
-132,43.84,-2.0,x
623,304.44,2.0,x
623,304.44,2.0,x
623,304.44,2.0,x
623,304.44,2.0,x
623,304.44,2.0,x
623,304.44,2.0,x
611,171.74,2.0,x
611,171.74,2.0,x
611,171.74,2.0,x
611,171.74,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
499,35.47,2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-548,46.72,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-386,56.629999999999995,-2.0,x
-385,59.2,-2.0,x
-385,59.2,-2.0,x
-385,59.2,-2.0,x
-385,59.2,-2.0,x
-385,59.2,-2.0,x
-93,87.93,-1.116,x
-93,87.93,-1.116,x
-93,87.93,-1.116,x
-93,87.93,-1.116,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
-122,87.93,-2.0,x
383,52.0,2.0,x
383,52.0,2.0,x
403,51.29,2.0,x
403,51.29,2.0,x
403,51.29,2.0,x
403,51.29,2.0,x
403,51.29,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
403,52.730000000000004,2.0,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
93,46.12,1.116,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-470,38.41,-2.0,x
-163,81.38,-2.0,x
-163,81.38,-2.0,x
-163,81.38,-2.0,x
-163,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
-164,81.38,-2.0,x
207,114.58,2.0,x
207,114.58,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
184,62.95,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
198,61.03,2.0,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
15,50.59,0.5,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-208,49.91,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
535,47.33,2.0,x
535,47.33,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,45.54,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
535,46.12,2.0,x
-506,37.96,-2.0,x
-506,37.96,-2.0,x
-506,37.96,-2.0,x
-506,37.96,-2.0,x
-506,37.96,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
-613,191.43,-2.0,x
281,53.47,2.0,x
281,53.47,2.0,x
281,53.47,2.0,x
281,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
282,53.47,2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-350,44.96,-2.0,x
-434,56.629999999999995,-2.0,x
-434,56.629999999999995,-2.0,x
-434,56.629999999999995,-2.0,x
-434,56.629999999999995,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-433,57.459999999999994,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
-325,51.29,-2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
169,41.23,2.0,x
249,52.730000000000004,2.0,x
249,52.730000000000004,2.0,x
249,52.730000000000004,2.0,x
249,52.730000000000004,2.0,x
249,52.730000000000004,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
198,55.010000000000005,2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-564,60.099999999999994,-2.0,x
-564,60.099999999999994,-2.0,x
-564,60.099999999999994,-2.0,x
-564,60.099999999999994,-2.0,x
-564,60.099999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
-538,57.459999999999994,-2.0,x
377,52.0,2.0,x
377,52.0,2.0,x
377,52.0,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
376,50.59,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
378,51.29,2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-456,54.230000000000004,-2.0,x
-456,54.230000000000004,-2.0,x
-456,54.230000000000004,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-455,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
-454,58.31999999999999,-2.0,x
15,47.96,0.5,x
15,47.96,0.5,x
15,47.96,0.5,x
15,47.96,0.5,x
15,47.96,0.5,x
15,47.96,0.5,x
15,47.96,0.5,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
481,46.72,2.0,x
481,46.72,2.0,x
481,46.72,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
482,48.6,2.0,x
-111,59.2,-2.0,x
-111,59.2,-2.0,x
-111,59.2,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-248,61.03,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
-249,61.97,-2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
593,101.92,2.0,x
56,52.0,0.672,x
56,52.0,0.672,x
56,52.0,0.672,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-72,61.03,-0.864,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
-99,61.97,-1.188,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
81,57.459999999999994,0.972,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
570,64.97,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
505,50.59,2.0,x
-575,71.76,-2.0,x
-575,71.76,-2.0,x
-575,71.76,-2.0,x
-573,69.37,-2.0,x
-573,69.37,-2.0,x
-573,69.37,-2.0,x
-573,69.37,-2.0,x
-573,69.37,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,63.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
-110,62.95,-2.0,x
